candidateId,value,universidad homologada
632225ca844cb4003f33e566,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
632225ca844cb4003f33e566,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
632225ca844cb4003f33e572,Inictel Uni,Universidad Nacional de Ingenieria
632225ca844cb4003f33e572,Inictel Uni,Universidad Nacional de Ingenieria
632225ca844cb4003f33e584,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33e584,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33e59c,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33e59c,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33e5e4,Universidad De Lima,Universidad Nacional Tecnologica de Lima Sur
632225ca844cb4003f33e5e4,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
632225ca844cb4003f33e5e4,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
632225ca844cb4003f33e5e4,Universidad De Lima,Universidad Nacional Tecnologica de Lima Sur
632225ca844cb4003f33e650,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33e650,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33e680,Universidad De Lima,Universidad Nacional Tecnologica de Lima Sur
632225ca844cb4003f33e680,Universidad De Lima,Universidad Nacional Tecnologica de Lima Sur
632225ca844cb4003f33e6f2,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
632225ca844cb4003f33e6f2,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
632225ca844cb4003f33e9da,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
632225ca844cb4003f33ea04,Usil   Instituto De Emprendedores,Universidad San Ignacio de Loyola S.R.L.
632225ca844cb4003f33ea04,Usil   Instituto De Emprendedores,Universidad San Ignacio de Loyola S.R.L.
632225ca844cb4003f33eab8,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33eab8,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33eb4e,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
632225ca844cb4003f33eb4e,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63222828e5ee99003f172959,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63222828e5ee99003f172959,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63222828e5ee99003f1729e9,Upn,Universidad Privada del Norte S.A.C.
63222828e5ee99003f1729e9,Upn,Universidad Privada del Norte S.A.C.
63222828e5ee99003f172a79,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63222828e5ee99003f172a79,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63222828e5ee99003f172c3b,Uch,Asociacion Civil Universidad de Ciencias y Humanidades
63222828e5ee99003f172c3b,Uch,Asociacion Civil Universidad de Ciencias y Humanidades
63222828e5ee99003f172cf5,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63222828e5ee99003f172cf5,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63222828e5ee99003f172ecf,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63222828e5ee99003f172ecf,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63222828e5ee99003f172f41,Universidad San Martin De Porres,Universidad de San Martin de Porres
63222828e5ee99003f172f41,Universidad San Martin De Porres,Universidad de San Martin de Porres
63222828e5ee99003f172fe3,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63222828e5ee99003f172fe3,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63222828e5ee99003f17332b,Universidad San Martin De Porres,Universidad de San Martin de Porres
63222828e5ee99003f17332b,Universidad San Martin De Porres,Universidad de San Martin de Porres
63222828e5ee99003f1733df,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63222828e5ee99003f1733df,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63222828e5ee99003f1733df,Universidad Nacional Del Callao,Universidad Nacional del Callao
63222828e5ee99003f1733df,Universidad Nacional Del Callao,Universidad Nacional del Callao
63222828e5ee99003f1735e3,Universidad Privada Antenor Orrego   Upao,Universidad Privada Antenor Orrego
63222828e5ee99003f1735e3,Universidad Privada Antenor Orrego   Upao,Universidad Privada Antenor Orrego
63222828e5ee99003f1737f9,Centro De Idiomas De La Unac,Universidad Nacional del Callao
63222828e5ee99003f1737f9,Centro De Idiomas De La Unac,Universidad Nacional del Callao
63222828e5ee99003f1738c5,Universidad Nacional Del Callao,Universidad Nacional del Callao
63222828e5ee99003f1738c5,Universidad Nacional Del Callao,Universidad Nacional del Callao
63222828e5ee99003f173a81,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63222828e5ee99003f173a81,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63222a52dd74a60009784b86,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
63222a52dd74a60009784b86,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
6322355e107693000854451b,Universidad De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
6322355e107693000854451b,Universidad De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
632244c81076930008544ac1,Universidad De San Martin De Porres,Universidad de San Martin de Porres
632244c81076930008544ac1,Universidad De San Martin De Porres,Universidad de San Martin de Porres
6322585554294b0009268749,Utp,Universidad Tecnologica del Peru S.A.C.
6322585554294b0009268749,Utp,Universidad Tecnologica del Peru S.A.C.
6322ba1f1076930008547140,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
6322ba1f1076930008547140,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
6322d01854294b000926a693,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6322d01854294b000926a693,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632347a38fcf7b0009661bdd,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
632347a38fcf7b0009661bdd,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
632356b4e5ee99003f1779dd,Universidad Federico Villarreal,Universidad Nacional Federico Villarreal
632356b4e5ee99003f1779e9,Universidad Nacional De San Martin,Universidad Nacional de San Martin
6323d168107693000855032e,Universidad Privada Señor De Sipan,Universidad Señor de Sipan S.A.C.
6323d168107693000855032e,Universidad Privada Señor De Sipan,Universidad Señor de Sipan S.A.C.
6323e66bdd74a600097bd382,Universidad Nacional San Luis Gonzaga,Universidad Nacional San Luis Gonzaga de Ica
6323e66bdd74a600097bd382,Universidad Nacional San Luis Gonzaga,Universidad Nacional San Luis Gonzaga de Ica
63250d5a36d47f00088aca56,Universidad Privada Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63250d5a36d47f00088aca56,Universidad Privada Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632518d236d47f00088acccc,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632518d236d47f00088acccc,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63252a8a4df37200081bc09d,Universidad Catolica Sedes Sapientiae   Ucss,Universidad Catolica Sedes Sapientiae
63252a8a4df37200081bc09d,Universidad Catolica Sedes Sapientiae   Ucss,Universidad Catolica Sedes Sapientiae
632543db2ff5e80008d7bdee,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632543db2ff5e80008d7bdee,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6325d6b107cea600082570a6,Universidad Peruana De Ciencias Aplicadas   Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
6325d6b107cea600082570a6,Universidad Peruana De Ciencias Aplicadas   Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
6325f6b7ded60b0009efbada,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6325f6b7ded60b0009efbada,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63277e8aded60b0009efdd6b,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63277e8aded60b0009efdd6b,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63278004cc8427000916ed3f,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63278004cc8427000916ed3f,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6327a2cfcc8427000916f0d7,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
6327a2cfcc8427000916f0d7,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
6327fb3eded60b0009efee59,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6327fb3eded60b0009efee59,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63288757d1b76a0040915ebe,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
63288757d1b76a0040915ebe,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
6328cc9cded60b0009f00db3,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
6328cc9cded60b0009f00db3,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
63290f672ff5e80008d83c43,Universidad Cientifica  Del Sur,Universidad Cientifica del Sur S.A.C.
6329122f36d47f00088b8a5e,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
6329122f36d47f00088b8a5e,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
632920464df37200081c5522,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
632920464df37200081c5522,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
632a3846ded60b0009f08c0d,Universidad Peruana De Ciencias Aplicadas upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
632a3846ded60b0009f08c0d,Universidad Peruana De Ciencias Aplicadas upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
632a3f2d4df37200081ca417,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632a3f2d4df37200081ca417,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632a41a7d1b76a0040939d1b,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632a41a7d1b76a0040939d1b,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632a41a7d1b76a0040939d21,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632a41a7d1b76a0040939d21,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632a41a7d1b76a0040939d27,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632a41a7d1b76a0040939d27,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632a73704df37200081cbf9b,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632a73704df37200081cbf9b,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632b0fd336d47f00088c1cb1,Usil,Universidad San Ignacio de Loyola S.R.L.
632b0fd336d47f00088c1cb1,Usil,Universidad San Ignacio de Loyola S.R.L.
632b232a35b6d50040d3452e,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632b47142ff5e80008d8de24,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632b47142ff5e80008d8de24,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632b6b98ded60b0009f0f1fa,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
632b6b98ded60b0009f0f1fa,Centro De Idiomas Pucp,Pontificia Universidad Catolica del Peru
632b6b98ded60b0009f0f1fa,Centro De Idiomas Pucp,Pontificia Universidad Catolica del Peru
632b6b98ded60b0009f0f1fa,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
632bec132ff5e80008d9350d,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632bec132ff5e80008d9350d,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632befc14df37200081d5ba2,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
632befc14df37200081d5ba2,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
632bf1ddded60b0009f12ecb,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632bf1ddded60b0009f12ecb,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632bf24536d47f00088c8691,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632bf24536d47f00088c8691,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632bf2a9cc8427000918b22b,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632bf2a9cc8427000918b22b,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632bfd11ded60b0009f13283,Universidad Privada Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632bfd11ded60b0009f13283,Universidad Privada Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632c5ca507cea60008273c75,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632c5ca507cea60008273c75,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632c652fded60b0009f14059,Untels,Universidad Nacional Tecnologica de Lima Sur
632c652fded60b0009f14059,Untels,Universidad Nacional Tecnologica de Lima Sur
632c74527e473700401d4670,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
632c9726ded60b0009f16084,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632cbe4636d47f00088ccbde,Universidad Ricardo Palma,Universidad Ricardo Palma
632cbe4636d47f00088ccbde,Universidad Ricardo Palma,Universidad Ricardo Palma
632ceacc07cea60008278b20,Universidad Nacional Del Callao,Universidad Nacional del Callao
632ceacc07cea60008278b20,Universidad Nacional Del Callao,Universidad Nacional del Callao
632ceafa4df37200081dbab8,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632d0edb1fb7e50008d3a935,Universidad Continental,Universidad Continental S.A.C.
632d0edb1fb7e50008d3a935,Universidad Continental,Universidad Continental S.A.C.
632d1767e0486e0008265dcf,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
632d1767e0486e0008265dcf,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
632f832ae0486e0008275a4e,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
632f832ae0486e0008275a4e,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
6330a91b662c7d000996b116,Universidad Nacional Mayor De San Marcos   Unmsm,Universidad Nacional Mayor de San Marcos
6330a91b662c7d000996b116,Universidad Nacional Mayor De San Marcos   Unmsm,Universidad Nacional Mayor de San Marcos
6331d96e2da20600098062ec,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
6331d96e2da20600098062ec,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
63322ad01fb7e50008d51130,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
63322ad01fb7e50008d51130,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
633254b7e0486e000827e27f,Universidad Nacional Del Callao   Unac,Universidad Nacional del Callao
63329bae11da310008e4d8aa,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
63329bae11da310008e4d8aa,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
633314be35b6d50040dc4496,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
633314be35b6d50040dc4496,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
633314be35b6d50040dc44ae,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
633314be35b6d50040dc44ae,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
633314be35b6d50040dc44c6,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
633314be35b6d50040dc44c6,Universidad Nacional De San Agustin   Unsa,Universidad Nacional de San Agustin de Arequipa
633314be35b6d50040dc44c6,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
633314be35b6d50040dc44c6,Universidad Nacional De San Agustin   Unsa,Universidad Nacional de San Agustin de Arequipa
633314be35b6d50040dc44de,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
633314be35b6d50040dc44de,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
633314be35b6d50040dc44f0,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
633314be35b6d50040dc44f0,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63335b5c1fb7e50008d562a3,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63335b5c1fb7e50008d562a3,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
633388a035b6d50040dcd41e,Usil,Universidad San Ignacio de Loyola S.R.L.
633388a035b6d50040dcd41e,Usil,Universidad San Ignacio de Loyola S.R.L.
6333d47811da310008e538f9,Upn,Universidad Privada del Norte S.A.C.
6333d47811da310008e538f9,Upn,Universidad Privada del Norte S.A.C.
6333fe3a5ed3120009ab9bde,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6333fe3a5ed3120009ab9bde,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
633492b2eb7e8b000954503f,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6334a5c50b33a90008e8567b,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6334a5c50b33a90008e8567b,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6334b0200dd666000838c010,Universidad De San Martin De Porres,Universidad de San Martin de Porres
6334b0200dd666000838c010,Universidad De San Martin De Porres,Universidad de San Martin de Porres
6334cb6b601bec000889e7ff,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
